student_id,scholarship_id,feedback_type,weight,timestamp
STU_008394,SCH_000387,click,2.0,2024-04-01T04:00:00Z
STU_008394,SCH_000248,reject,-1.0,2024-01-31T00:00:00Z
STU_008395,SCH_000447,click,2.0,2024-02-18T13:00:00Z
STU_008395,SCH_000199,apply,3.0,2024-07-27T10:00:00Z
STU_008395,SCH_000603,click,2.0,2024-03-08T01:00:00Z
STU_008395,SCH_000033,view,1.0,2024-10-10T13:00:00Z
STU_008395,SCH_000074,view,1.0,2024-09-13T01:00:00Z
STU_008395,SCH_000334,apply,3.0,2024-03-24T09:00:00Z
STU_008395,SCH_000590,apply,3.0,2024-11-12T12:00:00Z
STU_008395,SCH_000427,reject,-1.0,2024-01-07T01:00:00Z
STU_008395,SCH_000590,apply,3.0,2024-04-16T10:00:00Z
STU_008395,SCH_000107,view,1.0,2024-01-07T10:00:00Z
STU_008395,SCH_000538,view,1.0,2024-07-07T19:00:00Z
STU_008395,SCH_000308,click,2.0,2024-07-22T20:00:00Z
STU_008395,SCH_000436,reject,-1.0,2024-02-17T03:00:00Z
STU_008395,SCH_000033,view,1.0,2024-06-01T07:00:00Z
STU_008396,SCH_000060,click,2.0,2024-02-25T13:00:00Z
STU_008396,SCH_000180,apply,3.0,2024-10-28T14:00:00Z
STU_008396,SCH_000060,view,1.0,2024-09-09T17:00:00Z
STU_008396,SCH_000739,apply,3.0,2024-11-27T22:00:00Z
STU_008396,SCH_000180,view,1.0,2024-05-22T16:00:00Z
STU_008396,SCH_000584,click,2.0,2024-12-10T18:00:00Z
STU_008396,SCH_000155,apply,3.0,2024-12-11T16:00:00Z
STU_008396,SCH_000060,click,2.0,2024-04-11T00:00:00Z
STU_008396,SCH_000584,apply,3.0,2024-12-15T20:00:00Z
STU_008396,SCH_000534,reject,-1.0,2024-05-02T12:00:00Z
STU_008396,SCH_000758,click,2.0,2024-07-14T19:00:00Z
STU_008396,SCH_000584,reject,-1.0,2024-04-27T22:00:00Z
STU_008396,SCH_000155,click,2.0,2024-03-19T16:00:00Z
STU_008396,SCH_000494,apply,3.0,2024-09-06T20:00:00Z
STU_008397,SCH_000247,reject,-1.0,2024-06-14T21:00:00Z
STU_008397,SCH_000785,view,1.0,2024-10-10T12:00:00Z
STU_008397,SCH_000050,apply,3.0,2024-10-25T07:00:00Z
STU_008398,SCH_000657,click,2.0,2024-09-04T21:00:00Z
STU_008398,SCH_000642,apply,3.0,2024-04-20T14:00:00Z
STU_008398,SCH_000585,view,1.0,2024-12-29T20:00:00Z
STU_008398,SCH_000657,view,1.0,2024-01-20T13:00:00Z
STU_008398,SCH_000642,reject,-1.0,2024-03-14T05:00:00Z
STU_008398,SCH_000554,view,1.0,2024-09-22T22:00:00Z
STU_008398,SCH_000770,apply,3.0,2024-05-16T12:00:00Z
STU_008398,SCH_000282,click,2.0,2024-10-09T17:00:00Z
STU_008398,SCH_000742,view,1.0,2024-09-23T04:00:00Z
STU_008398,SCH_000569,view,1.0,2024-06-19T04:00:00Z
STU_008398,SCH_000636,reject,-1.0,2024-08-19T22:00:00Z
STU_008398,SCH_000282,apply,3.0,2024-09-13T19:00:00Z
STU_008398,SCH_000704,click,2.0,2024-06-10T10:00:00Z
STU_008399,SCH_000003,view,1.0,2024-07-31T05:00:00Z
STU_008399,SCH_000285,reject,-1.0,2024-05-06T16:00:00Z
STU_008399,SCH_000785,click,2.0,2024-04-09T19:00:00Z
STU_008399,SCH_000795,view,1.0,2024-07-19T14:00:00Z
STU_008399,SCH_000151,apply,3.0,2024-02-23T13:00:00Z
STU_008399,SCH_000003,apply,3.0,2024-01-01T07:00:00Z
STU_008399,SCH_000566,view,1.0,2024-09-10T02:00:00Z
STU_008399,SCH_000544,reject,-1.0,2024-01-04T20:00:00Z
STU_008399,SCH_000435,click,2.0,2024-05-24T22:00:00Z
STU_008400,SCH_000388,reject,-1.0,2024-01-22T00:00:00Z
STU_008400,SCH_000108,apply,3.0,2024-09-29T01:00:00Z
STU_008400,SCH_000357,click,2.0,2024-04-04T01:00:00Z
STU_008401,SCH_000233,apply,3.0,2024-08-23T14:00:00Z
STU_008401,SCH_000722,view,1.0,2024-01-03T20:00:00Z
STU_008401,SCH_000521,click,2.0,2024-11-23T20:00:00Z
STU_008401,SCH_000237,view,1.0,2024-02-22T09:00:00Z
STU_008401,SCH_000136,reject,-1.0,2024-05-13T15:00:00Z
STU_008402,SCH_000144,click,2.0,2024-05-27T18:00:00Z
STU_008402,SCH_000424,view,1.0,2024-10-21T05:00:00Z
STU_008402,SCH_000305,reject,-1.0,2024-12-11T22:00:00Z
STU_008402,SCH_000382,click,2.0,2024-08-15T07:00:00Z
STU_008402,SCH_000380,apply,3.0,2024-11-30T18:00:00Z
STU_008402,SCH_000794,click,2.0,2024-08-20T03:00:00Z
STU_008402,SCH_000352,reject,-1.0,2024-02-13T13:00:00Z
STU_008402,SCH_000761,reject,-1.0,2024-08-03T05:00:00Z
STU_008402,SCH_000737,reject,-1.0,2024-07-05T22:00:00Z
STU_008402,SCH_000382,click,2.0,2024-02-24T19:00:00Z
STU_008403,SCH_000609,view,1.0,2024-10-10T18:00:00Z
STU_008403,SCH_000283,view,1.0,2024-03-14T05:00:00Z
STU_008403,SCH_000394,view,1.0,2024-11-30T18:00:00Z
STU_008403,SCH_000440,click,2.0,2024-02-08T01:00:00Z
STU_008403,SCH_000438,reject,-1.0,2024-10-07T06:00:00Z
STU_008403,SCH_000692,view,1.0,2024-09-11T13:00:00Z
STU_008403,SCH_000283,apply,3.0,2024-11-03T22:00:00Z
STU_008403,SCH_000656,reject,-1.0,2024-05-05T10:00:00Z
STU_008403,SCH_000546,view,1.0,2024-08-10T22:00:00Z
STU_008403,SCH_000530,view,1.0,2024-01-16T07:00:00Z
STU_008404,SCH_000013,view,1.0,2024-05-06T01:00:00Z
STU_008404,SCH_000775,apply,3.0,2024-07-23T00:00:00Z
STU_008404,SCH_000347,click,2.0,2024-09-12T22:00:00Z
STU_008404,SCH_000797,reject,-1.0,2024-01-06T20:00:00Z
STU_008404,SCH_000531,click,2.0,2024-11-14T17:00:00Z
STU_008404,SCH_000191,view,1.0,2024-05-20T11:00:00Z
STU_008404,SCH_000531,apply,3.0,2024-06-03T17:00:00Z
STU_008405,SCH_000228,click,2.0,2024-03-27T21:00:00Z
STU_008405,SCH_000452,click,2.0,2024-08-18T08:00:00Z
STU_008405,SCH_000797,view,1.0,2024-12-17T10:00:00Z
STU_008405,SCH_000643,view,1.0,2024-06-27T12:00:00Z
STU_008405,SCH_000367,click,2.0,2024-12-19T06:00:00Z
STU_008405,SCH_000797,view,1.0,2024-03-16T04:00:00Z
STU_008405,SCH_000525,view,1.0,2024-04-12T11:00:00Z
STU_008405,SCH_000424,click,2.0,2024-10-12T19:00:00Z
STU_008405,SCH_000599,reject,-1.0,2024-10-29T12:00:00Z
STU_008406,SCH_000385,click,2.0,2024-02-19T15:00:00Z
STU_008406,SCH_000407,click,2.0,2024-02-04T01:00:00Z
STU_008406,SCH_000511,view,1.0,2024-09-07T19:00:00Z
STU_008406,SCH_000490,apply,3.0,2024-07-22T09:00:00Z
STU_008406,SCH_000248,apply,3.0,2024-12-09T22:00:00Z
STU_008406,SCH_000505,apply,3.0,2024-12-29T04:00:00Z
STU_008406,SCH_000505,view,1.0,2024-11-21T16:00:00Z
STU_008406,SCH_000682,reject,-1.0,2024-08-12T22:00:00Z
STU_008406,SCH_000490,apply,3.0,2024-04-29T19:00:00Z
STU_008406,SCH_000155,apply,3.0,2024-03-20T02:00:00Z
STU_008406,SCH_000248,click,2.0,2024-10-02T20:00:00Z
STU_008407,SCH_000107,click,2.0,2024-08-10T18:00:00Z
STU_008407,SCH_000557,click,2.0,2024-02-25T06:00:00Z
STU_008407,SCH_000687,reject,-1.0,2024-10-10T06:00:00Z
STU_008407,SCH_000483,apply,3.0,2024-06-25T18:00:00Z
STU_008407,SCH_000392,view,1.0,2024-10-16T22:00:00Z
STU_008407,SCH_000647,view,1.0,2024-10-30T20:00:00Z
STU_008407,SCH_000768,reject,-1.0,2024-03-07T10:00:00Z
STU_008407,SCH_000798,reject,-1.0,2024-05-27T19:00:00Z
STU_008407,SCH_000454,view,1.0,2024-10-23T06:00:00Z
STU_008407,SCH_000430,view,1.0,2024-06-26T07:00:00Z
STU_008407,SCH_000107,click,2.0,2024-04-27T20:00:00Z
STU_008408,SCH_000074,apply,3.0,2024-09-13T10:00:00Z
STU_008408,SCH_000345,reject,-1.0,2024-07-03T04:00:00Z
STU_008408,SCH_000074,reject,-1.0,2024-09-10T14:00:00Z
STU_008408,SCH_000248,view,1.0,2024-09-08T13:00:00Z
STU_008409,SCH_000448,view,1.0,2024-10-05T02:00:00Z
STU_008409,SCH_000412,apply,3.0,2024-12-15T22:00:00Z
STU_008409,SCH_000248,view,1.0,2024-03-15T11:00:00Z
STU_008409,SCH_000112,apply,3.0,2024-06-13T15:00:00Z
STU_008409,SCH_000128,view,1.0,2024-04-27T01:00:00Z
STU_008409,SCH_000033,click,2.0,2024-02-10T05:00:00Z
STU_008409,SCH_000237,click,2.0,2024-05-18T15:00:00Z
STU_008409,SCH_000112,apply,3.0,2024-10-05T00:00:00Z
STU_008409,SCH_000358,reject,-1.0,2024-12-23T17:00:00Z
STU_008409,SCH_000443,reject,-1.0,2024-10-12T18:00:00Z
STU_008409,SCH_000507,reject,-1.0,2024-06-12T15:00:00Z
STU_008410,SCH_000335,reject,-1.0,2024-11-04T17:00:00Z
STU_008410,SCH_000525,reject,-1.0,2024-01-27T14:00:00Z
STU_008410,SCH_000422,click,2.0,2024-10-25T13:00:00Z
STU_008410,SCH_000231,click,2.0,2024-06-26T21:00:00Z
STU_008410,SCH_000180,click,2.0,2024-11-11T01:00:00Z
STU_008410,SCH_000525,apply,3.0,2024-08-15T19:00:00Z
STU_008410,SCH_000376,apply,3.0,2024-09-18T03:00:00Z
STU_008410,SCH_000180,reject,-1.0,2024-08-24T00:00:00Z
STU_008410,SCH_000525,view,1.0,2024-07-30T09:00:00Z
STU_008410,SCH_000231,apply,3.0,2024-07-23T01:00:00Z
STU_008410,SCH_000422,click,2.0,2024-01-14T07:00:00Z
STU_008410,SCH_000422,click,2.0,2024-07-13T13:00:00Z
STU_008411,SCH_000137,view,1.0,2024-01-09T17:00:00Z
STU_008411,SCH_000538,apply,3.0,2024-10-28T21:00:00Z
STU_008411,SCH_000074,view,1.0,2024-02-17T15:00:00Z
STU_008411,SCH_000538,apply,3.0,2024-04-14T08:00:00Z
STU_008411,SCH_000137,view,1.0,2024-06-02T08:00:00Z
STU_008411,SCH_000414,reject,-1.0,2024-10-15T17:00:00Z
STU_008411,SCH_000430,apply,3.0,2024-06-30T09:00:00Z
STU_008411,SCH_000107,view,1.0,2024-09-12T08:00:00Z
STU_008411,SCH_000082,reject,-1.0,2024-05-11T18:00:00Z
STU_008412,SCH_000538,reject,-1.0,2024-02-12T04:00:00Z
STU_008412,SCH_000241,view,1.0,2024-10-19T06:00:00Z
STU_008412,SCH_000152,click,2.0,2024-02-27T00:00:00Z
STU_008412,SCH_000159,apply,3.0,2024-08-24T00:00:00Z
STU_008412,SCH_000159,apply,3.0,2024-03-31T19:00:00Z
STU_008412,SCH_000510,click,2.0,2024-02-17T18:00:00Z
STU_008412,SCH_000656,reject,-1.0,2024-12-01T20:00:00Z
STU_008412,SCH_000159,apply,3.0,2024-03-15T16:00:00Z
STU_008412,SCH_000151,reject,-1.0,2024-06-18T14:00:00Z
STU_008412,SCH_000152,view,1.0,2024-06-16T09:00:00Z
STU_008413,SCH_000783,apply,3.0,2024-05-30T20:00:00Z
STU_008413,SCH_000708,view,1.0,2024-07-22T14:00:00Z
STU_008413,SCH_000785,view,1.0,2024-01-13T08:00:00Z
STU_008413,SCH_000684,click,2.0,2024-08-07T13:00:00Z
STU_008413,SCH_000277,view,1.0,2024-03-23T15:00:00Z
STU_008413,SCH_000287,reject,-1.0,2024-03-31T01:00:00Z
STU_008413,SCH_000269,apply,3.0,2024-02-08T15:00:00Z
STU_008413,SCH_000102,apply,3.0,2024-09-10T22:00:00Z
STU_008413,SCH_000718,click,2.0,2024-11-11T05:00:00Z
STU_008413,SCH_000531,click,2.0,2024-04-03T22:00:00Z
STU_008413,SCH_000269,view,1.0,2024-02-13T20:00:00Z
STU_008414,SCH_000033,view,1.0,2024-11-15T06:00:00Z
STU_008414,SCH_000302,click,2.0,2024-11-25T18:00:00Z
STU_008414,SCH_000302,click,2.0,2024-01-26T19:00:00Z
STU_008414,SCH_000668,reject,-1.0,2024-12-29T09:00:00Z
STU_008414,SCH_000491,reject,-1.0,2024-01-12T03:00:00Z
STU_008414,SCH_000100,apply,3.0,2024-01-30T00:00:00Z
STU_008414,SCH_000151,view,1.0,2024-11-01T15:00:00Z
STU_008414,SCH_000596,reject,-1.0,2024-07-18T20:00:00Z
STU_008414,SCH_000059,view,1.0,2024-07-10T09:00:00Z
STU_008414,SCH_000746,view,1.0,2024-11-06T01:00:00Z
STU_008414,SCH_000716,click,2.0,2024-08-21T21:00:00Z
STU_008415,SCH_000656,click,2.0,2024-11-28T17:00:00Z
STU_008416,SCH_000574,click,2.0,2024-04-13T08:00:00Z
STU_008416,SCH_000593,view,1.0,2024-04-28T00:00:00Z
STU_008416,SCH_000679,view,1.0,2024-04-22T04:00:00Z
STU_008416,SCH_000545,click,2.0,2024-04-14T21:00:00Z
STU_008416,SCH_000029,view,1.0,2024-12-24T16:00:00Z
STU_008416,SCH_000205,reject,-1.0,2024-01-28T20:00:00Z
STU_008416,SCH_000636,click,2.0,2024-12-20T10:00:00Z
STU_008417,SCH_000033,click,2.0,2024-04-28T10:00:00Z
STU_008417,SCH_000579,apply,3.0,2024-03-23T13:00:00Z
STU_008417,SCH_000611,click,2.0,2024-06-30T10:00:00Z
STU_008417,SCH_000609,reject,-1.0,2024-02-16T19:00:00Z
STU_008417,SCH_000085,reject,-1.0,2024-08-01T11:00:00Z
STU_008417,SCH_000595,reject,-1.0,2024-02-27T14:00:00Z
STU_008418,SCH_000573,reject,-1.0,2024-06-25T09:00:00Z
STU_008418,SCH_000545,click,2.0,2024-09-06T04:00:00Z
STU_008418,SCH_000703,click,2.0,2024-04-18T10:00:00Z
STU_008418,SCH_000119,view,1.0,2024-02-19T02:00:00Z
STU_008418,SCH_000547,view,1.0,2024-02-20T15:00:00Z
STU_008418,SCH_000214,reject,-1.0,2024-04-22T05:00:00Z
STU_008418,SCH_000657,apply,3.0,2024-05-15T22:00:00Z
STU_008418,SCH_000078,apply,3.0,2024-01-05T20:00:00Z
STU_008418,SCH_000580,view,1.0,2024-06-09T05:00:00Z
STU_008418,SCH_000091,apply,3.0,2024-03-05T09:00:00Z
STU_008418,SCH_000394,reject,-1.0,2024-11-30T01:00:00Z
STU_008419,SCH_000617,reject,-1.0,2024-09-08T03:00:00Z
STU_008420,SCH_000414,reject,-1.0,2024-07-30T15:00:00Z
STU_008420,SCH_000785,click,2.0,2024-10-17T02:00:00Z
STU_008420,SCH_000246,reject,-1.0,2024-11-08T16:00:00Z
STU_008421,SCH_000191,click,2.0,2024-04-21T16:00:00Z
STU_008421,SCH_000498,click,2.0,2024-03-27T21:00:00Z
STU_008421,SCH_000347,click,2.0,2024-02-19T01:00:00Z
STU_008421,SCH_000665,reject,-1.0,2024-09-25T22:00:00Z
STU_008421,SCH_000052,reject,-1.0,2024-08-13T02:00:00Z
STU_008422,SCH_000041,reject,-1.0,2024-06-01T03:00:00Z
STU_008422,SCH_000638,view,1.0,2024-05-27T14:00:00Z
STU_008422,SCH_000785,view,1.0,2024-06-10T19:00:00Z
STU_008422,SCH_000060,reject,-1.0,2024-11-14T04:00:00Z
STU_008422,SCH_000584,reject,-1.0,2024-06-29T06:00:00Z
STU_008422,SCH_000005,click,2.0,2024-12-06T12:00:00Z
STU_008422,SCH_000005,view,1.0,2024-04-07T14:00:00Z
STU_008422,SCH_000611,apply,3.0,2024-01-26T11:00:00Z
STU_008422,SCH_000611,view,1.0,2024-05-04T14:00:00Z
STU_008422,SCH_000785,apply,3.0,2024-10-03T14:00:00Z
STU_008422,SCH_000609,view,1.0,2024-05-14T19:00:00Z
STU_008423,SCH_000353,click,2.0,2024-10-30T05:00:00Z
STU_008423,SCH_000218,reject,-1.0,2024-10-19T19:00:00Z
STU_008423,SCH_000499,click,2.0,2024-08-01T20:00:00Z
STU_008423,SCH_000094,view,1.0,2024-05-09T15:00:00Z
STU_008423,SCH_000518,view,1.0,2024-12-01T08:00:00Z
STU_008423,SCH_000720,click,2.0,2024-04-21T00:00:00Z
STU_008423,SCH_000530,click,2.0,2024-09-13T07:00:00Z
STU_008423,SCH_000635,click,2.0,2024-05-24T09:00:00Z
STU_008423,SCH_000392,view,1.0,2024-04-02T01:00:00Z
STU_008423,SCH_000766,reject,-1.0,2024-10-12T19:00:00Z
STU_008423,SCH_000392,view,1.0,2024-02-20T18:00:00Z
STU_008424,SCH_000638,view,1.0,2024-07-13T02:00:00Z
STU_008424,SCH_000107,click,2.0,2024-04-29T18:00:00Z
STU_008424,SCH_000487,click,2.0,2024-02-26T13:00:00Z
STU_008424,SCH_000210,apply,3.0,2024-02-13T17:00:00Z
STU_008424,SCH_000554,apply,3.0,2024-04-03T17:00:00Z
STU_008424,SCH_000336,click,2.0,2024-01-02T13:00:00Z
STU_008424,SCH_000210,view,1.0,2024-06-07T05:00:00Z
STU_008424,SCH_000134,view,1.0,2024-06-19T18:00:00Z
STU_008425,SCH_000110,reject,-1.0,2024-03-13T18:00:00Z
STU_008425,SCH_000552,reject,-1.0,2024-09-26T12:00:00Z
STU_008425,SCH_000233,view,1.0,2024-05-23T19:00:00Z
STU_008426,SCH_000108,apply,3.0,2024-03-25T08:00:00Z
STU_008426,SCH_000698,reject,-1.0,2024-06-30T01:00:00Z
STU_008426,SCH_000108,apply,3.0,2024-08-18T00:00:00Z
STU_008426,SCH_000465,reject,-1.0,2024-04-25T08:00:00Z
STU_008426,SCH_000508,view,1.0,2024-03-18T09:00:00Z
STU_008426,SCH_000108,click,2.0,2024-11-06T08:00:00Z
STU_008427,SCH_000293,reject,-1.0,2024-07-24T07:00:00Z
STU_008427,SCH_000226,apply,3.0,2024-05-03T12:00:00Z
STU_008427,SCH_000667,click,2.0,2024-02-13T18:00:00Z
STU_008427,SCH_000139,click,2.0,2024-07-22T19:00:00Z
STU_008427,SCH_000202,click,2.0,2024-02-26T07:00:00Z
STU_008427,SCH_000543,click,2.0,2024-03-06T05:00:00Z
STU_008427,SCH_000557,view,1.0,2024-07-02T15:00:00Z
STU_008427,SCH_000557,view,1.0,2024-11-23T04:00:00Z
STU_008427,SCH_000372,view,1.0,2024-03-02T03:00:00Z
STU_008427,SCH_000586,click,2.0,2024-05-17T18:00:00Z
STU_008427,SCH_000483,click,2.0,2024-04-03T05:00:00Z
STU_008427,SCH_000101,view,1.0,2024-01-01T13:00:00Z
STU_008428,SCH_000179,click,2.0,2024-02-23T15:00:00Z
STU_008429,SCH_000050,reject,-1.0,2024-04-02T22:00:00Z
STU_008430,SCH_000746,view,1.0,2024-09-27T15:00:00Z
STU_008430,SCH_000343,view,1.0,2024-03-14T18:00:00Z
STU_008430,SCH_000033,click,2.0,2024-10-11T06:00:00Z
STU_008431,SCH_000532,reject,-1.0,2024-02-29T03:00:00Z
STU_008431,SCH_000387,apply,3.0,2024-08-07T05:00:00Z
STU_008431,SCH_000387,reject,-1.0,2024-09-09T08:00:00Z
STU_008431,SCH_000387,view,1.0,2024-09-03T00:00:00Z
STU_008431,SCH_000387,view,1.0,2024-10-05T03:00:00Z
STU_008431,SCH_000489,view,1.0,2024-01-01T21:00:00Z
STU_008431,SCH_000627,view,1.0,2024-07-24T03:00:00Z
STU_008431,SCH_000036,click,2.0,2024-03-18T13:00:00Z
STU_008431,SCH_000489,click,2.0,2024-10-07T19:00:00Z
STU_008431,SCH_000793,reject,-1.0,2024-06-28T11:00:00Z
STU_008432,SCH_000398,apply,3.0,2024-10-10T09:00:00Z
STU_008432,SCH_000409,apply,3.0,2024-07-28T00:00:00Z
STU_008432,SCH_000398,reject,-1.0,2024-05-29T10:00:00Z
STU_008432,SCH_000790,click,2.0,2024-04-18T11:00:00Z
STU_008432,SCH_000180,reject,-1.0,2024-01-07T19:00:00Z
STU_008432,SCH_000703,reject,-1.0,2024-10-03T19:00:00Z
STU_008432,SCH_000380,click,2.0,2024-07-07T10:00:00Z
STU_008432,SCH_000703,apply,3.0,2024-05-25T12:00:00Z
STU_008432,SCH_000181,click,2.0,2024-07-07T08:00:00Z
STU_008432,SCH_000560,reject,-1.0,2024-05-29T16:00:00Z
STU_008432,SCH_000409,apply,3.0,2024-02-10T22:00:00Z
STU_008433,SCH_000058,click,2.0,2024-05-01T02:00:00Z
STU_008433,SCH_000597,reject,-1.0,2024-10-02T22:00:00Z
STU_008433,SCH_000016,click,2.0,2024-04-05T05:00:00Z
STU_008434,SCH_000243,apply,3.0,2024-11-29T20:00:00Z
STU_008435,SCH_000764,click,2.0,2024-04-16T02:00:00Z
STU_008435,SCH_000428,click,2.0,2024-07-28T20:00:00Z
STU_008435,SCH_000184,click,2.0,2024-12-17T18:00:00Z
STU_008435,SCH_000257,reject,-1.0,2024-12-26T02:00:00Z
STU_008435,SCH_000131,reject,-1.0,2024-11-07T13:00:00Z
STU_008435,SCH_000538,view,1.0,2024-01-20T14:00:00Z
STU_008435,SCH_000794,reject,-1.0,2024-08-13T11:00:00Z
STU_008435,SCH_000624,apply,3.0,2024-05-03T21:00:00Z
STU_008435,SCH_000222,view,1.0,2024-05-06T21:00:00Z
STU_008435,SCH_000714,reject,-1.0,2024-08-29T02:00:00Z
STU_008435,SCH_000504,reject,-1.0,2024-12-05T16:00:00Z
STU_008435,SCH_000212,view,1.0,2024-10-04T08:00:00Z
STU_008435,SCH_000243,click,2.0,2024-06-01T03:00:00Z
STU_008436,SCH_000489,view,1.0,2024-02-09T13:00:00Z
STU_008436,SCH_000230,click,2.0,2024-01-21T11:00:00Z
STU_008436,SCH_000230,apply,3.0,2024-06-06T11:00:00Z
STU_008436,SCH_000222,click,2.0,2024-08-27T10:00:00Z
STU_008436,SCH_000586,view,1.0,2024-05-06T00:00:00Z
STU_008436,SCH_000746,reject,-1.0,2024-06-05T09:00:00Z
STU_008436,SCH_000724,click,2.0,2024-10-30T17:00:00Z
STU_008436,SCH_000586,click,2.0,2024-08-09T10:00:00Z
STU_008436,SCH_000222,view,1.0,2024-11-15T20:00:00Z
STU_008436,SCH_000707,reject,-1.0,2024-09-28T18:00:00Z
STU_008436,SCH_000206,view,1.0,2024-04-06T19:00:00Z
STU_008436,SCH_000229,apply,3.0,2024-08-18T05:00:00Z
STU_008436,SCH_000746,click,2.0,2024-08-02T21:00:00Z
STU_008437,SCH_000065,view,1.0,2024-06-29T14:00:00Z
STU_008437,SCH_000637,apply,3.0,2024-02-17T22:00:00Z
STU_008437,SCH_000434,click,2.0,2024-01-11T15:00:00Z
STU_008437,SCH_000637,view,1.0,2024-03-02T12:00:00Z
STU_008437,SCH_000679,click,2.0,2024-02-24T03:00:00Z
STU_008437,SCH_000419,view,1.0,2024-07-03T16:00:00Z
STU_008437,SCH_000065,apply,3.0,2024-10-20T02:00:00Z
STU_008437,SCH_000065,click,2.0,2024-01-02T19:00:00Z
STU_008437,SCH_000231,click,2.0,2024-12-19T20:00:00Z
STU_008437,SCH_000470,reject,-1.0,2024-08-28T13:00:00Z
STU_008437,SCH_000434,click,2.0,2024-10-02T19:00:00Z
STU_008438,SCH_000538,reject,-1.0,2024-05-31T09:00:00Z
STU_008438,SCH_000025,view,1.0,2024-12-24T05:00:00Z
STU_008438,SCH_000538,view,1.0,2024-03-28T04:00:00Z
STU_008438,SCH_000584,apply,3.0,2024-03-30T15:00:00Z
STU_008438,SCH_000574,view,1.0,2024-05-26T21:00:00Z
STU_008438,SCH_000574,click,2.0,2024-01-30T06:00:00Z
STU_008438,SCH_000465,view,1.0,2024-06-17T02:00:00Z
STU_008438,SCH_000538,reject,-1.0,2024-12-01T10:00:00Z
STU_008438,SCH_000083,view,1.0,2024-12-05T02:00:00Z
STU_008438,SCH_000574,click,2.0,2024-04-30T02:00:00Z
STU_008438,SCH_000367,view,1.0,2024-05-08T07:00:00Z
STU_008438,SCH_000584,view,1.0,2024-03-29T16:00:00Z
STU_008438,SCH_000637,view,1.0,2024-06-10T02:00:00Z
STU_008439,SCH_000461,reject,-1.0,2024-03-10T01:00:00Z
STU_008439,SCH_000074,reject,-1.0,2024-05-06T15:00:00Z
STU_008440,SCH_000504,reject,-1.0,2024-07-27T10:00:00Z
STU_008440,SCH_000205,click,2.0,2024-08-06T12:00:00Z
STU_008440,SCH_000033,reject,-1.0,2024-08-14T20:00:00Z
STU_008440,SCH_000387,click,2.0,2024-04-28T18:00:00Z
STU_008440,SCH_000516,reject,-1.0,2024-01-07T16:00:00Z
STU_008440,SCH_000758,view,1.0,2024-01-16T19:00:00Z
STU_008440,SCH_000113,reject,-1.0,2024-08-21T15:00:00Z
STU_008440,SCH_000337,click,2.0,2024-11-15T03:00:00Z
STU_008441,SCH_000491,click,2.0,2024-12-02T03:00:00Z
STU_008441,SCH_000121,view,1.0,2024-12-26T11:00:00Z
STU_008441,SCH_000059,click,2.0,2024-09-22T19:00:00Z
STU_008441,SCH_000175,reject,-1.0,2024-08-13T15:00:00Z
STU_008441,SCH_000599,click,2.0,2024-11-06T12:00:00Z
STU_008441,SCH_000345,click,2.0,2024-02-22T18:00:00Z
STU_008442,SCH_000529,click,2.0,2024-08-28T19:00:00Z
STU_008442,SCH_000574,click,2.0,2024-08-22T05:00:00Z
STU_008442,SCH_000111,click,2.0,2024-06-16T11:00:00Z
STU_008442,SCH_000441,view,1.0,2024-08-05T19:00:00Z
STU_008442,SCH_000574,view,1.0,2024-09-24T03:00:00Z
STU_008442,SCH_000134,reject,-1.0,2024-05-09T16:00:00Z
STU_008443,SCH_000107,reject,-1.0,2024-06-01T11:00:00Z
STU_008443,SCH_000658,view,1.0,2024-12-03T04:00:00Z
STU_008443,SCH_000510,apply,3.0,2024-07-08T11:00:00Z
STU_008443,SCH_000354,apply,3.0,2024-04-13T17:00:00Z
STU_008443,SCH_000397,view,1.0,2024-12-27T18:00:00Z
STU_008443,SCH_000574,click,2.0,2024-06-23T14:00:00Z
STU_008443,SCH_000574,apply,3.0,2024-07-22T17:00:00Z
STU_008443,SCH_000432,click,2.0,2024-03-27T14:00:00Z
STU_008443,SCH_000574,apply,3.0,2024-09-10T12:00:00Z
STU_008443,SCH_000389,view,1.0,2024-06-24T07:00:00Z
STU_008443,SCH_000476,view,1.0,2024-09-06T14:00:00Z
STU_008443,SCH_000587,reject,-1.0,2024-03-23T00:00:00Z
STU_008443,SCH_000574,reject,-1.0,2024-03-05T19:00:00Z
STU_008443,SCH_000476,view,1.0,2024-09-16T22:00:00Z
STU_008444,SCH_000284,reject,-1.0,2024-02-06T06:00:00Z
STU_008444,SCH_000705,reject,-1.0,2024-09-30T17:00:00Z
STU_008444,SCH_000629,reject,-1.0,2024-09-28T17:00:00Z
STU_008444,SCH_000088,view,1.0,2024-08-05T21:00:00Z
STU_008444,SCH_000021,click,2.0,2024-03-27T03:00:00Z
STU_008444,SCH_000450,reject,-1.0,2024-05-17T14:00:00Z
STU_008444,SCH_000021,view,1.0,2024-04-19T05:00:00Z
STU_008444,SCH_000141,view,1.0,2024-01-23T11:00:00Z
STU_008444,SCH_000112,reject,-1.0,2024-08-31T06:00:00Z
STU_008444,SCH_000794,apply,3.0,2024-12-20T04:00:00Z
STU_008444,SCH_000578,view,1.0,2024-08-09T18:00:00Z
STU_008444,SCH_000664,view,1.0,2024-03-21T19:00:00Z
STU_008444,SCH_000664,view,1.0,2024-11-04T09:00:00Z
