student_id,nationality,age,current_degree_level,target_degree_level,high_school_track,school_name,overall_report_card_average,math_score,english_score,major_subject_average,language_proficiency,olympiad_level,olympiad_subjects,leadership_experience_count,volunteer_experience_count,competition_wins_count,school_tier,family_income_category,from_underrepresented_region,intended_career_track,willing_to_return_home,target_countries,personal_statement,achievements_narrative,future_goals,needs_full_funding,can_self_fund_living
STU_011645,south_africa,16,high_school,bachelors,vocational,General High School,89.3,76.5,50.7,77.0,"[{""test_type"": ""toefl"", ""score"": 92.6, ""valid_until"": ""2026-08-01""}]",none,[],1,4,2,excellence,upper_middle,True,academic,False,"[""south_africa"", ""kenya"", ""germany""]",I am passionate about social_sciences and aspire to make a significant contribution to human-computer interaction.,Volunteered 55 hours for community service.. Volunteered 76 hours for community service.. Won math competition at the provincial level..,I aspire to establish a program focused on human-computer interaction that benefits underrepresented communities.,True,False
STU_011646,malaysia,17,high_school,bachelors,social_studies,Sekolah Menengah Kebangsaan Kuala Lumpur,68.9,53.2,87.8,85.9,"[{""test_type"": ""delf"", ""score"": 20, ""valid_until"": ""2026-10-01""}]",none,[],2,5,1,excellence,middle,False,government,True,"[""south_korea"", ""japan""]","As a dedicated student of social_studies, I have been actively involved in innovation.",Won math competition at the national level.. Achieved city level in geography olympiad..,My long-term goal is to become a leader in business and drive innovation in Asia.,False,False
STU_011647,switzerland,16,high_school,bachelors,social_studies,General High School,84.5,91.4,65.7,79.0,"[{""test_type"": ""toefl"", ""score"": 50.7, ""valid_until"": ""2026-07-01""}]",national,"[""linguistics""]",3,4,1,accredited_c,middle,False,academic,False,"[""sweden""]","Growing up in switzerland, I witnessed firsthand the challenges in machine learning and want to address them.",Won math competition at the school level.. Achieved school level in english_language olympiad.. Achieved provincial level in astronomy olympiad..,My long-term goal is to become a leader in medicine and drive innovation in Europe.,True,False
STU_011648,morocco,16,high_school,bachelors,science,General High School,88.3,56.9,64.3,85.3,"[{""test_type"": ""ielts"", ""score"": 5.1, ""valid_until"": ""2026-06-01""}]",city,"[""english_language""]",3,4,0,accredited_b,upper_middle,True,ngo_npo,True,"[""usa""]",I am passionate about economics and aspire to make a significant contribution to machine learning.,Served as vice president in student council.. Achieved city level in economics olympiad..,My long-term goal is to become a leader in economics and drive innovation in Europe.,True,False
STU_011649,switzerland,16,high_school,bachelors,languages,General High School,66.0,54.5,47.4,70.0,[],provincial,"[""computer_science"", ""biology""]",1,2,1,unaccredited,very_low,False,government,True,"[""sweden"", ""netherlands""]","Growing up in switzerland, I witnessed firsthand the challenges in cybersecurity and want to address them.",Served as vice president in student council.. Led a team of 3 in a geography project.. Led a team of 4 in a informatics project..,My long-term goal is to become a leader in medicine and drive innovation in Asia.,True,False
STU_011650,south_korea,16,high_school,bachelors,religion,Hwawon High School,82.2,61.4,54.0,59.6,"[{""test_type"": ""ielts"", ""score"": 5.2, ""valid_until"": ""2026-04-01""}]",provincial,"[""business_studies"", ""biology""]",1,1,0,unaccredited,upper_middle,True,government,True,"[""japan""]","Growing up in south_korea, I witnessed firsthand the challenges in public health policy and want to address them.",Served as president in student council.. Volunteered 158 hours for community service.. Won science competition at the provincial level..,My long-term goal is to become a leader in arts_humanities and drive innovation in North_america.,True,False
STU_011651,chile,17,high_school,bachelors,languages,General High School,66.0,69.8,89.3,91.1,"[{""test_type"": ""hsk"", ""score"": 80, ""valid_until"": ""2026-09-01""}]",provincial,"[""astronomy""]",2,2,0,accredited_b,middle,False,entrepreneurship,True,"[""nigeria""]","Growing up in chile, I witnessed firsthand the challenges in financial technology and want to address them.",Achieved city level in business_studies olympiad.. Won math competition at the city level.. Won debate competition at the school level..,"After completing my studies, I plan to return home and contribute to financial technology in my community.",False,False
STU_011652,thailand,17,high_school,bachelors,social_studies,Suankularb Wittayalai School,84.2,93.3,57.0,57.4,"[{""test_type"": ""toefl"", ""score"": 106.7, ""valid_until"": ""2026-06-01""}]",city,"[""physics""]",1,2,0,private_a,very_low,False,government,True,"[""kenya""]","Growing up in thailand, I witnessed firsthand the challenges in quantum computing and want to address them.",Led a team of 13 in a economics project..,My long-term goal is to become a leader in physics and drive innovation in North_america.,False,False
STU_011653,kenya,17,high_school,bachelors,languages,General High School,90.8,79.6,99.9,76.1,[],international,"[""physics"", ""informatics""]",5,3,3,public_a,middle,True,ngo_npo,True,"[""kenya""]",I am passionate about economics and aspire to make a significant contribution to human-computer interaction.,Served as president in student council.. Volunteered 137 hours for community service..,"After completing my studies, I plan to return home and contribute to human-computer interaction in my community.",False,False
STU_011654,netherlands,16,high_school,bachelors,languages,General High School,71.9,66.8,67.5,89.3,"[{""test_type"": ""ielts"", ""score"": 5.4, ""valid_until"": ""2026-02-01""}]",city,"[""biology""]",1,3,2,unknown,middle,True,industry,True,"[""south_africa""]",My journey in social_sciences began during high school where I discovered my love for artificial intelligence.,Volunteered 182 hours for community service.. Served as president in student council.. Led a team of 4 in a linguistics project..,My long-term goal is to become a leader in social_sciences and drive innovation in North_america.,True,False
STU_011655,new_zealand,17,high_school,bachelors,science,General High School,64.8,66.1,75.6,65.9,"[{""test_type"": ""ielts"", ""score"": 7.7, ""valid_until"": ""2026-05-01""}]",none,[],0,2,1,private_a,middle,False,public_service,True,"[""china""]","Growing up in new_zealand, I witnessed firsthand the challenges in sustainable agriculture and want to address them.",Won debate competition at the city level.. Achieved national level in history olympiad.. Won science competition at the provincial level..,I aspire to establish a program focused on sustainable agriculture that benefits underrepresented communities.,False,False
STU_011656,germany,17,high_school,bachelors,religion,General High School,61.9,52.7,81.3,78.5,"[{""test_type"": ""delf"", ""score"": 80, ""valid_until"": ""2026-01-01""}]",national,"[""history""]",3,4,1,unaccredited,middle,False,academic,False,"[""usa"", ""south_africa""]","As a dedicated student of religion, I have been actively involved in innovation.",Volunteered 108 hours for community service.. Achieved school level in physics olympiad..,I want to bridge the gap between law and education reform through research and practice.,True,False
STU_011657,uk,16,high_school,bachelors,science,General High School,93.7,67.4,54.2,86.4,"[{""test_type"": ""ielts"", ""score"": 8.4, ""valid_until"": ""2026-09-01""}]",school,"[""geography"", ""history""]",3,4,1,accredited_b,low,False,industry,True,"[""south_africa"", ""new_zealand"", ""usa""]","Growing up in uk, I witnessed firsthand the challenges in genomic research and want to address them.",Achieved provincial level in business_studies olympiad.. Served as president in student council..,My long-term goal is to become a leader in economics and drive innovation in Asia.,False,True
STU_011658,argentina,17,high_school,bachelors,science,General High School,60.9,68.5,92.3,89.8,[],none,[],2,4,0,accredited_b,low,False,industry,True,"[""australia"", ""canada""]",My journey in law began during high school where I discovered my love for financial technology.,Achieved school level in linguistics olympiad.. Won science competition at the provincial level..,My long-term goal is to become a leader in law and drive innovation in North_america.,False,True
STU_011659,vietnam,17,high_school,bachelors,science,Tuan Minh High School,90.8,82.9,61.3,70.5,"[{""test_type"": ""delf"", ""score"": 20, ""valid_until"": ""2026-11-01""}]",none,[],1,4,1,accredited_c,low,False,public_service,True,"[""morocco"", ""germany""]",I am passionate about engineering and aspire to make a significant contribution to machine learning.,Won math competition at the city level..,I want to bridge the gap between engineering and machine learning through research and practice.,True,False
STU_011660,egypt,17,high_school,bachelors,science,General High School,65.3,84.3,43.9,70.7,[],provincial,"[""history""]",1,1,1,accredited_b,middle,False,government,True,"[""singapore"", ""india""]","Growing up in egypt, I witnessed firsthand the challenges in renewable energy systems and want to address them.",Won science competition at the city level..,I want to bridge the gap between economics and renewable energy systems through research and practice.,True,False
STU_011661,indonesia,17,high_school,bachelors,vocational,SMAN 3 Surabaya,64.7,96.8,60.1,83.9,[],city,"[""chemistry"", ""business_studies""]",4,5,0,accredited_b,low,False,government,True,"[""south_africa"", ""south_korea"", ""thailand""]",My journey in economics began during high school where I discovered my love for education reform.,Served as president in student council.. Volunteered 21 hours for community service.. Volunteered 183 hours for community service..,I aspire to establish a program focused on education reform that benefits underrepresented communities.,True,False
STU_011662,indonesia,16,high_school,bachelors,languages,SMA Muhammadiyah 1 Bandung,94.6,52.9,86.3,89.5,[],city,"[""informatics""]",2,1,0,accredited_c,very_low,False,academic,False,"[""egypt"", ""germany"", ""thailand""]",I am passionate about business and aspire to make a significant contribution to human-computer interaction.,Achieved school level in chemistry olympiad..,I want to bridge the gap between business and human-computer interaction through research and practice.,True,False
STU_011663,germany,17,high_school,bachelors,science,General High School,83.4,57.3,54.5,60.2,"[{""test_type"": ""jlpt"", ""score"": 60, ""valid_until"": ""2026-03-01""}]",none,[],3,3,0,accredited_b,middle,False,entrepreneurship,False,"[""vietnam"", ""netherlands""]","As a dedicated student of science, I have been actively involved in community service.",Led a team of 13 in a physics project.. Served as secretary in student council.. Led a team of 5 in a history project..,I aspire to establish a program focused on climate change mitigation that benefits underrepresented communities.,False,True
STU_011664,canada,16,high_school,bachelors,languages,General High School,60.2,91.3,49.2,62.0,"[{""test_type"": ""ielts"", ""score"": 5.5, ""valid_until"": ""2026-06-01""}]",none,[],3,4,2,private_a,upper_middle,False,government,True,"[""germany""]",I am passionate about medicine and aspire to make a significant contribution to sustainable agriculture.,Led a team of 13 in a informatics project.. Served as president in student council..,"After completing my studies, I plan to return home and contribute to sustainable agriculture in my community.",True,False
STU_011665,japan,16,high_school,bachelors,religion,Tokyo Metropolitan Nagatsuta High School,78.0,70.9,95.8,93.6,"[{""test_type"": ""topik"", ""score"": 200, ""valid_until"": ""2026-05-01""}]",city,"[""geography"", ""computer_science""]",3,6,0,public_a,high,True,ngo_npo,True,"[""switzerland"", ""china"", ""thailand""]",I am passionate about chemistry and aspire to make a significant contribution to public health policy.,Volunteered 106 hours for community service.. Led a team of 3 in a history project..,My long-term goal is to become a leader in chemistry and drive innovation in North_america.,True,False
STU_011666,india,17,high_school,bachelors,languages,Kendriya Vidyalaya,72.6,74.2,54.0,79.6,"[{""test_type"": ""toefl"", ""score"": 77.1, ""valid_until"": ""2026-05-01""}]",national,"[""mathematics"", ""economics""]",1,6,1,accredited_b,upper_middle,False,industry,False,"[""south_africa"", ""malaysia"", ""thailand""]","Growing up in india, I witnessed firsthand the challenges in genomic research and want to address them.",Achieved provincial level in economics olympiad.. Served as secretary in student council..,My long-term goal is to become a leader in agriculture and drive innovation in Asia.,True,False
STU_011667,singapore,16,high_school,bachelors,vocational,Raffles Institution,62.7,53.2,58.0,78.6,"[{""test_type"": ""topik"", ""score"": 200, ""valid_until"": ""2026-10-01""}]",none,[],3,3,2,accredited_b,low,False,industry,True,"[""egypt""]","As a dedicated student of vocational, I have been actively involved in innovation.",Led a team of 8 in a biology project.. Led a team of 8 in a geography project.. Won math competition at the provincial level..,I aspire to establish a program focused on renewable energy systems that benefits underrepresented communities.,True,False
STU_011668,germany,16,high_school,bachelors,vocational,General High School,88.7,90.7,84.5,82.2,[],none,[],2,3,3,private_a,middle,True,government,True,"[""france"", ""south_korea"", ""egypt""]","Growing up in germany, I witnessed firsthand the challenges in climate change mitigation and want to address them.",Volunteered 49 hours for community service.. Achieved city level in informatics olympiad.. Volunteered 110 hours for community service..,"After completing my studies, I plan to return home and contribute to climate change mitigation in my community.",False,False
STU_011669,malaysia,16,high_school,bachelors,languages,Sekolah Menengah Kebangsaan Kuala Lumpur,96.3,88.2,43.8,58.7,"[{""test_type"": ""toefl"", ""score"": 94.5, ""valid_until"": ""2026-10-01""}]",national,"[""astronomy""]",2,2,1,accredited_b,low,True,industry,True,"[""brazil"", ""vietnam""]",My journey in economics began during high school where I discovered my love for cybersecurity.,Served as secretary in student council.. Served as vice president in student council.. Won math competition at the national level..,I aspire to establish a program focused on cybersecurity that benefits underrepresented communities.,True,False
STU_011670,malaysia,16,high_school,bachelors,science,SMK Damansara,75.8,58.9,45.9,94.2,"[{""test_type"": ""toefl"", ""score"": 44.1, ""valid_until"": ""2026-03-01""}]",national,"[""business_studies"", ""mathematics""]",1,0,2,public_a,very_low,False,public_service,True,"[""egypt"", ""uk"", ""france""]",I am passionate about economics and aspire to make a significant contribution to sustainable agriculture.,Served as secretary in student council.. Served as vice president in student council..,My long-term goal is to become a leader in economics and drive innovation in North_america.,True,False
STU_011671,usa,17,high_school,bachelors,vocational,General High School,98.0,69.3,91.0,99.7,"[{""test_type"": ""toefl"", ""score"": 61.9, ""valid_until"": ""2026-06-01""}]",city,"[""mathematics"", ""history""]",2,3,1,accredited_b,upper_middle,False,ngo_npo,True,"[""new_zealand"", ""uk"", ""japan""]","As a dedicated student of vocational, I have been actively involved in innovation.",Won debate competition at the national level.. Achieved national level in english_language olympiad..,I aspire to establish a program focused on cybersecurity that benefits underrepresented communities.,False,True
STU_011672,singapore,17,high_school,bachelors,social_studies,Hwa Chong Institution,80.3,66.0,59.5,86.2,[],none,[],3,4,1,public_a,low,True,industry,True,"[""morocco""]","As a dedicated student of social_studies, I have been actively involved in community service.",Led a team of 8 in a astronomy project.. Volunteered 77 hours for community service.. Led a team of 12 in a english_language project..,I aspire to establish a program focused on artificial intelligence that benefits underrepresented communities.,False,False
STU_011673,chile,16,high_school,bachelors,social_studies,General High School,83.2,54.3,63.0,86.1,[],none,[],1,2,3,accredited_c,low,False,academic,False,"[""indonesia"", ""sweden""]",My journey in computer_science began during high school where I discovered my love for renewable energy systems.,Served as vice president in student council..,My long-term goal is to become a leader in computer_science and drive innovation in Asia.,False,False
STU_011674,egypt,16,high_school,bachelors,languages,General High School,76.0,63.6,95.7,85.1,"[{""test_type"": ""hsk"", ""score"": 60, ""valid_until"": ""2026-06-01""}]",national,"[""chemistry""]",3,5,1,private_a,middle,True,entrepreneurship,False,"[""philippines"", ""australia""]","Growing up in egypt, I witnessed firsthand the challenges in climate change mitigation and want to address them.",Won debate competition at the school level.. Won debate competition at the city level..,I aspire to establish a program focused on climate change mitigation that benefits underrepresented communities.,False,False
STU_011675,brazil,17,high_school,bachelors,languages,General High School,74.3,79.0,94.5,73.6,[],none,[],0,0,0,public_a,very_low,False,industry,True,"[""usa""]","Growing up in brazil, I witnessed firsthand the challenges in artificial intelligence and want to address them.",Won debate competition at the city level.. Served as secretary in student council.. Volunteered 143 hours for community service..,"After completing my studies, I plan to return home and contribute to artificial intelligence in my community.",True,False
STU_011676,singapore,17,high_school,bachelors,social_studies,Raffles Institution,89.6,84.3,56.6,63.2,[],none,[],6,2,0,private_a,middle,False,ngo_npo,True,"[""nigeria"", ""france""]",My journey in economics began during high school where I discovered my love for machine learning.,Volunteered 21 hours for community service.. Achieved provincial level in computer_science olympiad.. Served as secretary in student council..,My long-term goal is to become a leader in economics and drive innovation in North_america.,False,True
STU_011677,brazil,16,high_school,bachelors,science,General High School,60.4,51.7,89.4,78.9,"[{""test_type"": ""toefl"", ""score"": 108.4, ""valid_until"": ""2026-04-01""}]",none,[],1,1,1,excellence,upper_middle,False,government,True,"[""south_africa""]","As a dedicated student of science, I have been actively involved in community service.",Volunteered 131 hours for community service..,"After completing my studies, I plan to return home and contribute to human-computer interaction in my community.",True,False
STU_011678,switzerland,16,high_school,bachelors,languages,General High School,65.0,82.9,64.6,78.6,[],school,"[""geography"", ""mathematics""]",0,4,2,public_a,middle,False,academic,False,"[""egypt""]",I am passionate about economics and aspire to make a significant contribution to genomic research.,Led a team of 12 in a chemistry project.. Achieved city level in informatics olympiad.. Led a team of 4 in a economics project..,I want to bridge the gap between economics and genomic research through research and practice.,False,True
STU_011679,france,17,high_school,bachelors,languages,General High School,73.5,63.6,49.6,58.3,[],none,[],4,0,0,public_a,middle,True,public_service,True,"[""canada"", ""uk"", ""brazil""]","Growing up in france, I witnessed firsthand the challenges in cybersecurity and want to address them.",Won debate competition at the city level.. Led a team of 10 in a biology project.. Volunteered 149 hours for community service..,I aspire to establish a program focused on cybersecurity that benefits underrepresented communities.,True,False
STU_011680,vietnam,17,high_school,bachelors,religion,Tuan Minh High School,85.3,76.0,87.1,78.5,[],city,"[""biology""]",4,5,1,accredited_c,low,False,entrepreneurship,True,"[""japan""]",My journey in business began during high school where I discovered my love for financial technology.,Volunteered 129 hours for community service.. Won science competition at the city level.. Achieved school level in business_studies olympiad..,My long-term goal is to become a leader in business and drive innovation in North_america.,False,False
STU_011681,thailand,16,high_school,bachelors,science,Chulalongkorn Academic Division School,79.1,85.7,64.9,68.3,"[{""test_type"": ""topik"", ""score"": 250, ""valid_until"": ""2026-03-01""}]",none,[],2,3,1,accredited_c,middle,True,public_service,True,"[""netherlands"", ""sweden""]","As a dedicated student of science, I have been actively involved in research.",Led a team of 11 in a computer_science project.. Achieved city level in linguistics olympiad.. Volunteered 126 hours for community service..,My long-term goal is to become a leader in law and drive innovation in Asia.,True,False
STU_011682,morocco,17,high_school,bachelors,vocational,General High School,71.0,81.3,79.6,96.8,"[{""test_type"": ""ielts"", ""score"": 5.1, ""valid_until"": ""2026-03-01""}]",none,[],4,2,0,accredited_b,middle,False,academic,True,"[""south_africa"", ""kenya"", ""malaysia""]","As a dedicated student of vocational, I have been actively involved in innovation.",Served as president in student council.. Volunteered 162 hours for community service.. Served as president in student council..,"After completing my studies, I plan to return home and contribute to cybersecurity in my community.",False,False
STU_011683,usa,17,high_school,bachelors,religion,General High School,66.8,61.4,69.2,69.5,[],school,"[""english_language"", ""economics""]",1,2,1,accredited_b,middle,False,industry,True,"[""canada""]",I am passionate about arts_humanities and aspire to make a significant contribution to sustainable agriculture.,Served as president in student council.. Led a team of 7 in a business_studies project..,"After completing my studies, I plan to return home and contribute to sustainable agriculture in my community.",True,False
STU_011684,kenya,16,high_school,bachelors,social_studies,General High School,80.9,75.5,56.2,79.2,[],international,"[""informatics""]",4,4,1,accredited_c,high,False,public_service,True,"[""egypt"", ""canada"", ""south_korea""]",My journey in engineering began during high school where I discovered my love for education reform.,Served as president in student council.. Won math competition at the national level.. Achieved national level in chemistry olympiad..,My long-term goal is to become a leader in engineering and drive innovation in Asia.,True,False
STU_011685,morocco,17,high_school,bachelors,vocational,General High School,62.5,64.7,90.2,64.2,"[{""test_type"": ""toefl"", ""score"": 111.5, ""valid_until"": ""2026-01-01""}]",provincial,"[""computer_science""]",3,5,0,public_a,upper_middle,False,industry,False,"[""germany"", ""south_africa""]",My journey in chemistry began during high school where I discovered my love for public health policy.,Won science competition at the city level..,My long-term goal is to become a leader in chemistry and drive innovation in Asia.,False,False
STU_011686,indonesia,16,high_school,bachelors,social_studies,SMAN 3 Surabaya,68.9,83.8,80.1,79.4,"[{""test_type"": ""topik"", ""score"": 100, ""valid_until"": ""2026-04-01""}]",none,[],1,1,2,accredited_c,low,False,government,True,"[""china"", ""india""]","Growing up in indonesia, I witnessed firsthand the challenges in quantum computing and want to address them.",Won math competition at the provincial level.. Led a team of 12 in a geography project.. Won science competition at the school level..,I aspire to establish a program focused on quantum computing that benefits underrepresented communities.,False,True
STU_011687,thailand,17,high_school,bachelors,social_studies,Chulalongkorn Academic Division School,72.6,54.6,56.5,78.5,"[{""test_type"": ""topik"", ""score"": 200, ""valid_until"": ""2026-04-01""}]",none,[],1,5,0,accredited_b,very_low,False,entrepreneurship,True,"[""china"", ""south_africa"", ""netherlands""]",My journey in biology began during high school where I discovered my love for education reform.,Won debate competition at the school level.. Won science competition at the city level.. Led a team of 11 in a history project..,"After completing my studies, I plan to return home and contribute to education reform in my community.",True,False
STU_011688,brazil,16,high_school,bachelors,science,General High School,71.7,53.7,77.6,81.1,[],none,[],0,3,3,accredited_c,middle,False,academic,True,"[""sweden"", ""thailand"", ""australia""]","Growing up in brazil, I witnessed firsthand the challenges in cybersecurity and want to address them.",Volunteered 194 hours for community service.. Led a team of 4 in a mathematics project.. Won science competition at the school level..,"After completing my studies, I plan to return home and contribute to cybersecurity in my community.",True,False
STU_011689,indonesia,17,high_school,bachelors,social_studies,SMA Negeri 1 Jakarta,72.2,93.8,85.7,56.2,[],provincial,"[""computer_science""]",1,4,2,private_a,high,False,government,False,"[""india"", ""japan"", ""chile""]",My journey in agriculture began during high school where I discovered my love for renewable energy systems.,Achieved city level in informatics olympiad.. Volunteered 191 hours for community service.. Volunteered 137 hours for community service..,I aspire to establish a program focused on renewable energy systems that benefits underrepresented communities.,False,True
STU_011690,chile,17,high_school,bachelors,vocational,General High School,80.8,66.5,40.8,59.3,[],national,"[""chemistry"", ""physics""]",3,3,1,accredited_b,very_low,True,entrepreneurship,True,"[""netherlands"", ""morocco"", ""singapore""]","Growing up in chile, I witnessed firsthand the challenges in public health policy and want to address them.",Led a team of 7 in a biology project.. Volunteered 110 hours for community service.. Won science competition at the provincial level..,I aspire to establish a program focused on public health policy that benefits underrepresented communities.,True,False
STU_011691,singapore,17,high_school,bachelors,vocational,Raffles Institution,95.3,99.1,87.2,90.8,"[{""test_type"": ""ielts"", ""score"": 4.3, ""valid_until"": ""2026-02-01""}]",provincial,"[""english_language"", ""history""]",0,3,1,private_a,high,False,industry,True,"[""argentina""]",My journey in engineering began during high school where I discovered my love for artificial intelligence.,Led a team of 11 in a economics project..,I aspire to establish a program focused on artificial intelligence that benefits underrepresented communities.,False,False
STU_011692,sweden,16,high_school,bachelors,social_studies,General High School,62.3,80.4,66.8,78.2,[],provincial,"[""linguistics""]",0,3,1,accredited_b,high,True,government,True,"[""kenya"", ""usa""]",My journey in mathematics began during high school where I discovered my love for climate change mitigation.,Led a team of 3 in a informatics project.. Won math competition at the national level.. Won science competition at the city level..,"After completing my studies, I plan to return home and contribute to climate change mitigation in my community.",True,False
STU_011693,brazil,17,high_school,bachelors,religion,General High School,69.6,56.4,93.7,95.3,[],none,[],4,2,4,accredited_b,high,False,ngo_npo,True,"[""netherlands"", ""indonesia""]",I am passionate about education and aspire to make a significant contribution to sustainable agriculture.,Achieved city level in chemistry olympiad.. Led a team of 9 in a linguistics project.. Served as secretary in student council..,"After completing my studies, I plan to return home and contribute to sustainable agriculture in my community.",False,False
STU_011694,canada,16,high_school,bachelors,languages,General High School,77.0,73.7,73.5,98.1,"[{""test_type"": ""ielts"", ""score"": 7.4, ""valid_until"": ""2026-08-01""}]",city,"[""economics"", ""linguistics""]",2,1,0,public_a,middle,False,industry,False,"[""malaysia"", ""india""]","Growing up in canada, I witnessed firsthand the challenges in human-computer interaction and want to address them.",Served as secretary in student council..,"After completing my studies, I plan to return home and contribute to human-computer interaction in my community.",True,False
STU_011695,vietnam,17,high_school,bachelors,social_studies,Tuan Minh High School,88.6,94.4,62.9,72.6,"[{""test_type"": ""ielts"", ""score"": 5.9, ""valid_until"": ""2026-02-01""}]",city,"[""mathematics""]",1,1,1,public_a,middle,False,academic,True,"[""switzerland"", ""kenya""]",I am passionate about agriculture and aspire to make a significant contribution to human-computer interaction.,Volunteered 152 hours for community service.. Achieved provincial level in biology olympiad..,I aspire to establish a program focused on human-computer interaction that benefits underrepresented communities.,False,False
STU_011696,vietnam,16,high_school,bachelors,science,Tuan Minh High School,66.5,73.7,58.2,65.6,"[{""test_type"": ""toefl"", ""score"": 88.9, ""valid_until"": ""2026-07-01""}]",provincial,"[""informatics"", ""business_studies""]",3,4,1,accredited_c,middle,False,entrepreneurship,True,"[""switzerland"", ""argentina"", ""sweden""]",I am passionate about arts_humanities and aspire to make a significant contribution to renewable energy systems.,Served as president in student council..,My long-term goal is to become a leader in arts_humanities and drive innovation in Asia.,True,False
STU_011697,new_zealand,17,high_school,bachelors,social_studies,General High School,95.3,71.1,90.2,74.4,"[{""test_type"": ""ielts"", ""score"": 5.2, ""valid_until"": ""2026-02-01""}]",city,"[""history"", ""geography""]",3,3,2,accredited_c,middle,False,entrepreneurship,True,"[""uk"", ""india""]","Growing up in new_zealand, I witnessed firsthand the challenges in genomic research and want to address them.",Achieved city level in business_studies olympiad.. Led a team of 13 in a biology project..,My long-term goal is to become a leader in law and drive innovation in Europe.,False,True
STU_011698,malaysia,17,high_school,bachelors,vocational,Sekolah Menengah Kebangsaan Kuala Lumpur,70.3,66.3,69.6,84.0,[],city,"[""geography"", ""economics""]",2,3,0,unaccredited,upper_middle,False,government,False,"[""malaysia""]",I am passionate about chemistry and aspire to make a significant contribution to education reform.,Served as vice president in student council..,I want to bridge the gap between chemistry and education reform through research and practice.,True,False
STU_011699,south_africa,16,high_school,bachelors,science,General High School,66.1,58.1,91.4,71.5,"[{""test_type"": ""ielts"", ""score"": 5.5, ""valid_until"": ""2026-01-01""}]",none,[],3,1,3,unaccredited,low,False,academic,True,"[""india"", ""germany""]","As a dedicated student of science, I have been actively involved in community service.",Won debate competition at the school level..,I want to bridge the gap between biology and renewable energy systems through research and practice.,True,False
STU_011700,thailand,16,high_school,bachelors,vocational,Suankularb Wittayalai School,97.7,91.8,65.4,77.3,"[{""test_type"": ""jlpt"", ""score"": 60, ""valid_until"": ""2026-03-01""}]",school,"[""mathematics"", ""informatics""]",4,4,2,accredited_b,middle,False,public_service,True,"[""japan"", ""kenya"", ""south_africa""]",I am passionate about chemistry and aspire to make a significant contribution to sustainable agriculture.,Volunteered 62 hours for community service.. Won debate competition at the city level.. Volunteered 72 hours for community service..,My long-term goal is to become a leader in chemistry and drive innovation in Europe.,True,False
STU_011701,germany,16,high_school,bachelors,religion,General High School,69.1,53.9,93.3,92.0,"[{""test_type"": ""ielts"", ""score"": 8.3, ""valid_until"": ""2026-04-01""}]",provincial,"[""astronomy"", ""geography""]",4,3,1,accredited_b,high,False,entrepreneurship,False,"[""indonesia""]","As a dedicated student of religion, I have been actively involved in research.",Served as secretary in student council.. Volunteered 27 hours for community service.. Volunteered 168 hours for community service..,I want to bridge the gap between chemistry and cybersecurity through research and practice.,False,False
STU_011702,australia,16,high_school,bachelors,religion,General High School,74.1,52.3,60.5,90.4,[],school,"[""geography""]",3,1,0,accredited_b,high,True,entrepreneurship,True,"[""australia""]","Growing up in australia, I witnessed firsthand the challenges in education reform and want to address them.",Led a team of 12 in a business_studies project..,I want to bridge the gap between education and education reform through research and practice.,True,False
STU_011703,sweden,17,high_school,bachelors,languages,General High School,61.3,53.7,58.1,60.6,"[{""test_type"": ""jlpt"", ""score"": 80, ""valid_until"": ""2026-08-01""}]",none,[],2,4,1,private_a,middle,False,ngo_npo,True,"[""germany"", ""japan"", ""sweden""]","Growing up in sweden, I witnessed firsthand the challenges in human-computer interaction and want to address them.",Won science competition at the city level..,"After completing my studies, I plan to return home and contribute to human-computer interaction in my community.",False,False
STU_011704,vietnam,16,high_school,bachelors,social_studies,Tuan Minh High School,72.2,70.2,69.3,55.4,"[{""test_type"": ""topik"", ""score"": 100, ""valid_until"": ""2026-08-01""}]",city,"[""physics""]",2,2,1,accredited_c,very_low,False,public_service,True,"[""philippines""]",My journey in medicine began during high school where I discovered my love for artificial intelligence.,Served as president in student council..,"After completing my studies, I plan to return home and contribute to artificial intelligence in my community.",False,False
STU_011705,brazil,17,high_school,bachelors,science,General High School,84.2,90.5,44.3,81.1,"[{""test_type"": ""toefl"", ""score"": 108.2, ""valid_until"": ""2026-09-01""}]",national,"[""geography"", ""physics""]",3,1,1,public_a,low,True,academic,False,"[""india""]","As a dedicated student of science, I have been actively involved in community service.",Achieved provincial level in chemistry olympiad.. Led a team of 12 in a geography project..,My long-term goal is to become a leader in mathematics and drive innovation in Asia.,True,False
STU_011706,chile,16,high_school,bachelors,social_studies,General High School,82.0,75.2,46.7,72.7,[],none,[],4,6,1,private_a,low,False,public_service,True,"[""france"", ""germany"", ""india""]","As a dedicated student of social_studies, I have been actively involved in research.",Won debate competition at the national level.. Led a team of 7 in a english_language project.. Won math competition at the provincial level..,My long-term goal is to become a leader in chemistry and drive innovation in Asia.,False,False
STU_011707,new_zealand,16,high_school,bachelors,science,General High School,88.1,64.7,42.2,58.8,[],school,"[""english_language""]",3,3,3,accredited_c,very_low,False,entrepreneurship,True,"[""kenya"", ""chile"", ""sweden""]",I am passionate about social_sciences and aspire to make a significant contribution to sustainable agriculture.,Won science competition at the national level..,My long-term goal is to become a leader in social_sciences and drive innovation in Europe.,False,False
